Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1493,HUBB,Industrials,Electrical Equipment & Parts,NYSE,104.95,75,56,63,88,20816209920,426.5899963378906
1494,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,104.94,75,98,97,91,104394888,33.13999938964844
1495,CIG,Utilities,Utilities - Diversified,NYSE,104.91,75,80,57,63,5724027904,2.059999942779541
1496,BDN,Real Estate,REIT - Office,NYSE,104.91,75,83,47,39,794815552,5.179999828338623
1497,NOC,Industrials,Aerospace & Defense,NYSE,104.89,75,60,39,44,63082455040,533.1400146484375
1498,GTY,Real Estate,REIT - Retail,NYSE,104.86,75,70,39,27,1433366144,32.099998474121094
1499,EQH,Financial Services,Insurance—Diversified,NYSE,104.86,75,81,89,85,13019556864,42.279998779296875
1500,HOMB,Financial Services,Banks—Regional,NYSE,104.85,75,78,55,54,4627415040,27.559999465942383
1501,PAY,Technology,Software—Infrastructure,NYSE,104.85,75,90,72,94,2400244736,22.049999237060547
1502,ORI,Financial Services,Insurance—Diversified,NYSE,104.82,74,74,70,69,8228384768,35.650001525878906
1503,HWC,Financial Services,Banks—Regional,NASDAQ,104.82,74,78,74,63,3869775616,51.349998474121094
1504,KIO,Financial Services,Asset Management,NYSE,104.81,74,75,80,77,368837440,14.729999542236328
1505,BBUC,Financial Services,Asset Management,NYSE,104.8,74,70,39,73,1511815808,24.200000762939453
1506,LBTYA,Communication Services,Telecom Services,NASDAQ,104.77,74,63,57,32,6488552960,20.690000534057617
1507,SBSI,Financial Services,Banks—Regional,NASDAQ,104.76,74,75,36,30,784676544,33.91999816894531
1508,PB,Financial Services,Banks—Regional,NYSE,104.76,74,76,45,49,5640189440,72.3499984741211
