Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
336,ICUI,Healthcare,Medical Instruments & Supplies,NASDAQ,135.07,94,70,28,22,2914417152.0,163.91000366210938
337,GDDY,Technology,Software - Infrastructure,NYSE,135.05,94,92,93,85,19314552832.0,164.72000122070312
339,SPOT,Communication Services,Internet Content & Information,NYSE,134.85,94,95,93,94,61507686400.0,339.4700012207031
340,VIRT,Financial Services,Capital Markets,NASDAQ,134.71,94,90,77,52,3815098368.0,30.88999938964844
341,AGIO,Healthcare,Biotechnology,NASDAQ,134.59,94,96,87,86,2416259072.0,47.09000015258789
346,AU,Basic Materials,Gold,NYSE,134.05,94,83,78,74,9599055872.0,30.690000534057617
347,ARIS,Utilities,Utilities - Regulated Water,NYSE,133.94,94,95,94,85,828962880.0,16.770000457763672
348,CRUS,Technology,Semiconductors,NASDAQ,133.87,94,94,89,66,6796256768.0,143.35000610351562
349,ENVA,Financial Services,Credit Services,NYSE,133.86,94,94,78,87,1634150528.0,82.62000274658203
350,NU,Financial Services,Banks—Regional,NYSE,133.83,94,83,90,94,55890935808.0,14.699999809265137
352,ZUMZ,Consumer Cyclical,Apparel Retail,NASDAQ,133.77,94,90,61,24,371819392.0,28.299999237060547
354,PWP,Financial Services,Capital Markets,NASDAQ,133.65,94,94,90,85,1369407360.0,20.149999618530277
357,STRT,Consumer Cyclical,Auto Parts,NASDAQ,133.32,94,46,82,75,111939528.0,37.97999954223633
358,NVRI,Industrials,Waste Management,NYSE,133.28,94,90,75,65,671264832.0,11.460000038146973
362,BSRR,Financial Services,Banks - Regional,NASDAQ,133.15,94,92,77,45,310158624.0,29.350000381469727
363,IBCP,Financial Services,Banks—Regional,NASDAQ,132.83,93,93,82,80,503538816.0,33.79999923706055
365,FUNC,Financial Services,Banks - Regional,NASDAQ,132.69,93,90,74,84,130313344.0,28.68000030517578
367,CSWI,Industrials,Specialty Industrial Machinery,NASDAQ,132.66,93,90,88,90,4174777088.0,327.2300109863281
368,MRUS,Healthcare,Biotechnology,NASDAQ,132.58,93,96,96,97,3654148864.0,53.0099983215332
369,HNNA,Financial Services,Asset Management,NASDAQ,132.48,93,77,64,40,54824916.0,10.079999923706056
373,PIPR,Financial Services,Capital Markets,NYSE,132.13,93,95,87,85,3220285184.0,269.8900146484375
374,CPF,Financial Services,Banks - Regional,NYSE,132.08,93,90,79,63,551933312.0,27.56999969482422
375,NMRK,Real Estate,Real Estate Services,NASDAQ,131.98,93,94,85,90,2430948608.0,13.5
376,GRBK,Consumer Cyclical,Residential Construction,NYSE,131.98,93,91,63,72,2598791680.0,78.52999877929688
377,PSFE,Technology,Software—Infrastructure,NYSE,131.92,93,95,93,76,1074468480.0,21.649999618530277
378,DAKT,Technology,Electronic Components,NASDAQ,131.91,93,96,87,84,486658080.0,15.350000381469728
380,BOOT,Consumer Cyclical,Apparel Retail,NYSE,131.65,93,91,92,72,4067703552.0,141.00999450683594
386,AEM,Basic Materials,Gold,NYSE,131.23,93,88,88,63,32214157312.0,82.2699966430664
387,HWM,Industrials,Aerospace & Defense,NYSE,131.21,93,96,93,90,32736276480.0,96.9499969482422
388,NHC,Healthcare,Medical Care Facilities,NYSE MKT,131.05,93,96,89,89,1629904128.0,132.0500030517578
389,LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,130.99,93,95,72,20,5623330816.0,109.1500015258789
390,HALO,Healthcare,Biotechnology,NASDAQ,130.93,93,92,71,55,6398064128.0,63.20000076293945
392,BURL,Consumer Cyclical,Apparel Retail,NYSE,130.59,93,93,89,76,14923795456.0,278.989990234375
393,HIFS,Financial Services,Banks—Regional,NASDAQ,130.42,93,89,37,23,370969536.0,254.9900054931641
394,XOMA,Healthcare,Biotechnology,NASDAQ,130.42,93,83,91,91,271063008.0,29.46999931335449
395,USLM,Basic Materials,Building Materials,NASDAQ,130.39,93,96,93,90,1876369280.0,79.0
396,NRG,Utilities,Utilities—Independent Power Producers,NYSE,130.38,93,89,96,93,16661401600.0,83.5999984741211
397,TEVA,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,130.38,93,93,95,92,19238656000.0,18.76000022888184
398,UHS,Healthcare,Medical Care Facilities,NYSE,130.36,93,89,84,87,12644933632.0,235.3600006103516
400,DECA,Financial Services,Shell Companies,NASDAQ,130.35,93,87,67,5,44155148.0,11.479999542236328
402,NGVC,Consumer Defensive,Grocery Stores,NYSE,130.32,93,97,94,79,478401984.0,25.600000381469727
406,MMM,Industrials,Conglomerates,NYSE,130.17,93,90,82,27,55762190336.0,131.39999389648438
408,PDM,Real Estate,REIT—Office,NYSE,129.96,93,84,73,26,919271232.0,9.699999809265137
409,SPXC,Industrials,Building Products & Equipment,NYSE,129.85,93,91,93,89,6120468992.0,159.10000610351562
410,DKS,Consumer Cyclical,Specialty Retail,NYSE,129.72,93,89,95,89,18552872960.0,236.3000030517578
411,SCVL,Consumer Cyclical,Apparel Retail,NASDAQ,129.66,93,92,92,86,1016263552.0,43.11000061035156
412,KNSA,Healthcare,Biotechnology,NASDAQ,129.64,93,91,65,87,1291109760.0,27.059999465942383
413,MPWR,Technology,Semiconductors,NASDAQ,129.62,93,87,82,89,41495801856.0,945.4600219726562
416,MCY,Financial Services,Insurance—Property & Casualty,NYSE,129.31,93,92,93,91,2833339136.0,63.34999847412109
417,TRAK,Technology,Software—Application,NYSE,129.28,93,93,93,94,291764640.0,18.690000534057617
420,KGC,Basic Materials,Gold,NYSE,129.12,93,93,93,66,9239027712.0,8.949999809265137
421,WING,Consumer Cyclical,Restaurants,NASDAQ,129.09,93,93,93,96,11619653632.0,407.4700012207031
